datetime,facility_name,consumption_kwh
2025-03-01 01:30:00,市民会館,0.638
2025-03-01 02:00:00,市民会館,0.609
2025-03-01 02:30:00,市民会館,0.666
2025-03-01 03:00:00,市民会館,0.62
2025-03-01 03:30:00,市民会館,0.67
2025-03-01 04:00:00,市民会館,0.585
2025-03-01 04:30:00,市民会館,0.655
2025-03-01 05:00:00,市民会館,0.617
2025-03-01 05:30:00,市民会館,0.661
2025-03-01 06:00:00,市民会館,1.053
2025-03-01 06:30:00,市民会館,1.026
2025-03-01 07:00:00,市民会館,1.791
2025-03-01 07:30:00,市民会館,1.749
2025-03-01 08:00:00,市民会館,2.984
2025-03-01 08:30:00,市民会館,2.714
2025-03-01 09:00:00,市民会館,4.011
2025-03-01 09:30:00,市民会館,4.135
2025-03-01 10:00:00,市民会館,5.64
2025-03-01 10:30:00,市民会館,5.217
2025-03-01 11:00:00,市民会館,5.991
2025-03-01 11:30:00,市民会館,6.147
2025-03-01 12:00:00,市民会館,5.714
2025-03-01 12:30:00,市民会館,5.993
2025-03-01 13:00:00,市民会館,5.95
2025-03-01 13:30:00,市民会館,5.848
2025-03-01 14:00:00,市民会館,4.802
2025-03-01 14:30:00,市民会館,5.443
2025-03-01 15:00:00,市民会館,4.118
2025-03-01 15:30:00,市民会館,4.093
2025-03-01 16:00:00,市民会館,2.765
2025-03-01 16:30:00,市民会館,2.876
2025-03-01 17:00:00,市民会館,1.873
2025-03-01 17:30:00,市民会館,1.802
2025-03-01 18:00:00,市民会館,1.077
2025-03-01 18:30:00,市民会館,1.012
2025-03-01 19:00:00,市民会館,0.641
2025-03-01 19:30:00,市民会館,0.674
2025-03-01 20:00:00,市民会館,0.677
2025-03-01 20:30:00,市民会館,0.68
2025-03-01 21:00:00,市民会館,0.647
2025-03-01 21:30:00,市民会館,0.639
2025-03-01 22:00:00,市民会館,0.623
2025-03-01 22:30:00,市民会館,0.58
2025-03-01 23:00:00,市民会館,0.595
2025-03-01 23:30:00,市民会館,0.632
2025-03-02 00:00:00,市民会館,0.634
2025-03-02 00:30:00,市民会館,0.683
2025-03-02 01:00:00,市民会館,0.679
2025-03-02 01:30:00,市民会館,0.616
2025-03-02 02:00:00,市民会館,0.664
2025-03-02 02:30:00,市民会館,0.622
2025-03-02 03:00:00,市民会館,0.659
2025-03-02 03:30:00,市民会館,0.663
2025-03-02 04:00:00,市民会館,0.677
2025-03-02 04:30:00,市民会館,0.622
2025-03-02 05:00:00,市民会館,0.67
2025-03-02 05:30:00,市民会館,0.578
2025-03-02 06:00:00,市民会館,1.122
2025-03-02 06:30:00,市民会館,1.052
2025-03-02 07:00:00,市民会館,1.826
2025-03-02 07:30:00,市民会館,1.64
2025-03-02 08:00:00,市民会館,2.809
2025-03-02 08:30:00,市民会館,3.059
2025-03-02 09:00:00,市民会館,3.978
2025-03-02 09:30:00,市民会館,4.21
2025-03-02 10:00:00,市民会館,5.228
2025-03-02 10:30:00,市民会館,5.497
2025-03-02 11:00:00,市民会館,6.122
2025-03-02 11:30:00,市民会館,5.782
2025-03-02 12:00:00,市民会館,6.393
2025-03-02 12:30:00,市民会館,6.885
2025-03-02 13:00:00,市民会館,6.215
2025-03-02 13:30:00,市民会館,6.029
2025-03-02 14:00:00,市民会館,5.808
2025-03-02 14:30:00,市民会館,5.522
2025-03-02 15:00:00,市民会館,4.231
2025-03-02 15:30:00,市民会館,4.129
2025-03-02 16:00:00,市民会館,2.969
2025-03-02 16:30:00,市民会館,2.974
2025-03-02 17:00:00,市民会館,1.627
2025-03-02 17:30:00,市民会館,1.863
2025-03-02 18:00:00,市民会館,1.045
2025-03-02 18:30:00,市民会館,1.027
2025-03-02 19:00:00,市民会館,0.631
2025-03-02 19:30:00,市民会館,0.588
2025-03-02 20:00:00,市民会館,0.58
2025-03-02 20:30:00,市民会館,0.677
2025-03-02 21:00:00,市民会館,0.652
2025-03-02 21:30:00,市民会館,0.561
2025-03-02 22:00:00,市民会館,0.619
2025-03-02 22:30:00,市民会館,0.666
2025-03-02 23:00:00,市民会館,0.629
2025-03-02 23:30:00,市民会館,0.677
2025-03-03 00:00:00,市民会館,0.671
2025-03-03 00:30:00,市民会館,0.594
2025-03-03 01:00:00,市民会館,0.633
2025-03-03 01:30:00,市民会館,0.623
2025-03-03 02:00:00,市民会館,0.593
2025-03-03 02:30:00,市民会館,0.591
2025-03-03 03:00:00,市民会館,0.612
2025-03-03 03:30:00,市民会館,0.617
2025-03-03 04:00:00,市民会館,0.647
2025-03-03 04:30:00,市民会館,0.671
2025-03-03 05:00:00,市民会館,2.068
2025-03-03 05:30:00,市民会館,2.092
2025-03-03 06:00:00,市民会館,6.946
2025-03-03 06:30:00,市民会館,7.252
2025-03-03 07:00:00,市民会館,14.812
2025-03-03 07:30:00,市民会館,14.593
2025-03-03 08:00:00,市民会館,21.094
2025-03-03 08:30:00,市民会館,17.022
2025-03-03 09:00:00,市民会館,14.007
2025-03-03 09:30:00,市民会館,15.75
2025-03-03 10:00:00,市民会館,8.645
2025-03-03 10:30:00,市民会館,8.132
2025-03-03 11:00:00,市民会館,5.831
2025-03-03 11:30:00,市民会館,5.871
2025-03-03 12:00:00,市民会館,8.444
2025-03-03 12:30:00,市民会館,8.574
2025-03-03 13:00:00,市民会館,12.214
2025-03-03 13:30:00,市民会館,10.392
2025-03-03 14:00:00,市民会館,11.881
2025-03-03 14:30:00,市民会館,11.837
2025-03-03 15:00:00,市民会館,11.977
2025-03-03 15:30:00,市民会館,11.487
2025-03-03 16:00:00,市民会館,7.764
2025-03-03 16:30:00,市民会館,7.822
2025-03-03 17:00:00,市民会館,4.128
2025-03-03 17:30:00,市民会館,3.907
2025-03-03 18:00:00,市民会館,1.77
2025-03-03 18:30:00,市民会館,1.709
2025-03-03 19:00:00,市民会館,0.599
2025-03-03 19:30:00,市民会館,0.656
2025-03-03 20:00:00,市民会館,0.624
2025-03-03 20:30:00,市民会館,0.645
2025-03-03 21:00:00,市民会館,0.634
2025-03-03 21:30:00,市民会館,0.666
2025-03-03 22:00:00,市民会館,0.645
2025-03-03 22:30:00,市民会館,0.609
2025-03-03 23:00:00,市民会館,0.648
2025-03-03 23:30:00,市民会館,0.649
2025-03-04 00:00:00,市民会館,0.654
2025-03-04 00:30:00,市民会館,0.671
2025-03-04 01:00:00,市民会館,0.618
2025-03-04 01:30:00,市民会館,0.659
2025-03-04 02:00:00,市民会館,0.583
2025-03-04 02:30:00,市民会館,0.634
2025-03-04 03:00:00,市民会館,0.629
2025-03-04 03:30:00,市民会館,0.684
2025-03-04 04:00:00,市民会館,0.633
2025-03-04 04:30:00,市民会館,0.657
2025-03-04 05:00:00,市民会館,1.839
2025-03-04 05:30:00,市民会館,1.981
2025-03-04 06:00:00,市民会館,6.742
2025-03-04 06:30:00,市民会館,7.911
2025-03-04 07:00:00,市民会館,14.425
2025-03-04 07:30:00,市民会館,14.977
2025-03-04 08:00:00,市民会館,19.389
2025-03-04 08:30:00,市民会館,17.735
2025-03-04 09:00:00,市民会館,15.048
2025-03-04 09:30:00,市民会館,15.768
2025-03-04 10:00:00,市民会館,8.799
2025-03-04 10:30:00,市民会館,7.753
2025-03-04 11:00:00,市民会館,5.981
2025-03-04 11:30:00,市民会館,6.469
2025-03-04 12:00:00,市民会館,8.321
2025-03-04 12:30:00,市民会館,8.576
2025-03-04 13:00:00,市民会館,10.732
2025-03-04 13:30:00,市民会館,12.012
2025-03-04 14:00:00,市民会館,12.724
2025-03-04 14:30:00,市民会館,13.768
2025-03-04 15:00:00,市民会館,11.254
2025-03-04 15:30:00,市民会館,10.1
2025-03-04 16:00:00,市民会館,8.062
2025-03-04 16:30:00,市民会館,7.562
2025-03-04 17:00:00,市民会館,4.061
2025-03-04 17:30:00,市民会館,3.839
2025-03-04 18:00:00,市民会館,1.865
2025-03-04 18:30:00,市民会館,1.681
2025-03-04 19:00:00,市民会館,0.688
2025-03-04 19:30:00,市民会館,0.624
2025-03-04 20:00:00,市民会館,0.608
2025-03-04 20:30:00,市民会館,0.68
2025-03-04 21:00:00,市民会館,0.635
2025-03-04 21:30:00,市民会館,0.635
2025-03-04 22:00:00,市民会館,0.597
2025-03-04 22:30:00,市民会館,0.623
2025-03-04 23:00:00,市民会館,0.651
2025-03-04 23:30:00,市民会館,0.596
2025-03-05 00:00:00,市民会館,0.62
2025-03-05 00:30:00,市民会館,0.624
2025-03-05 01:00:00,市民会館,0.64
2025-03-05 01:30:00,市民会館,0.685
2025-03-05 02:00:00,市民会館,0.628
2025-03-05 02:30:00,市民会館,0.615
2025-03-05 03:00:00,市民会館,0.725
2025-03-05 03:30:00,市民会館,0.624
2025-03-05 04:00:00,市民会館,0.631
2025-03-05 04:30:00,市民会館,0.626
2025-03-05 05:00:00,市民会館,1.988
2025-03-05 05:30:00,市民会館,2.024
2025-03-05 06:00:00,市民会館,7.364
2025-03-05 06:30:00,市民会館,7.182
2025-03-05 07:00:00,市民会館,15.726
2025-03-05 07:30:00,市民会館,15.701
2025-03-05 08:00:00,市民会館,19.468
2025-03-05 08:30:00,市民会館,19.629
2025-03-05 09:00:00,市民会館,16.312
2025-03-05 09:30:00,市民会館,14.596
2025-03-05 10:00:00,市民会館,9.856
2025-03-05 10:30:00,市民会館,8.537
2025-03-05 11:00:00,市民会館,6.047
2025-03-05 11:30:00,市民会館,5.782
2025-03-05 12:00:00,市民会館,7.606
2025-03-05 12:30:00,市民会館,8.477
2025-03-05 13:00:00,市民会館,12.57
2025-03-05 13:30:00,市民会館,10.969
2025-03-05 14:00:00,市民会館,12.974
2025-03-05 14:30:00,市民会館,12.893
2025-03-05 15:00:00,市民会館,11.815
2025-03-05 15:30:00,市民会館,12.5
2025-03-05 16:00:00,市民会館,8.321
2025-03-05 16:30:00,市民会館,7.641
2025-03-05 17:00:00,市民会館,4.249
2025-03-05 17:30:00,市民会館,4.269
2025-03-05 18:00:00,市民会館,1.724
2025-03-05 18:30:00,市民会館,1.631
2025-03-05 19:00:00,市民会館,0.612
2025-03-05 19:30:00,市民会館,0.674
2025-03-05 20:00:00,市民会館,0.677
2025-03-05 20:30:00,市民会館,0.631
2025-03-05 21:00:00,市民会館,0.646
2025-03-05 21:30:00,市民会館,0.676
2025-03-05 22:00:00,市民会館,0.583
2025-03-05 22:30:00,市民会館,0.623
2025-03-05 23:00:00,市民会館,0.702
2025-03-05 23:30:00,市民会館,0.647
2025-03-06 00:00:00,市民会館,0.602
2025-03-06 00:30:00,市民会館,0.641
2025-03-06 01:00:00,市民会館,0.67
2025-03-06 01:30:00,市民会館,0.556
2025-03-06 02:00:00,市民会館,0.643
2025-03-06 02:30:00,市民会館,0.626
2025-03-06 03:00:00,市民会館,0.585
2025-03-06 03:30:00,市民会館,0.64
2025-03-06 04:00:00,市民会館,0.633
2025-03-06 04:30:00,市民会館,0.637
2025-03-06 05:00:00,市民会館,1.981
2025-03-06 05:30:00,市民会館,1.913
2025-03-06 06:00:00,市民会館,6.528
2025-03-06 06:30:00,市民会館,6.797
2025-03-06 07:00:00,市民会館,15.564
2025-03-06 07:30:00,市民会館,15.096
2025-03-06 08:00:00,市民会館,19.2
2025-03-06 08:30:00,市民会館,18.265
2025-03-06 09:00:00,市民会館,15.166
2025-03-06 09:30:00,市民会館,16.024
2025-03-06 10:00:00,市民会館,8.982
2025-03-06 10:30:00,市民会館,8.552
2025-03-06 11:00:00,市民会館,5.351
2025-03-06 11:30:00,市民会館,5.947
2025-03-06 12:00:00,市民会館,7.888
2025-03-06 12:30:00,市民会館,7.717
2025-03-06 13:00:00,市民会館,11.056
2025-03-06 13:30:00,市民会館,11.75
2025-03-06 14:00:00,市民会館,12.729
2025-03-06 14:30:00,市民会館,13.383
2025-03-06 15:00:00,市民会館,10.403
2025-03-06 15:30:00,市民会館,11.08
2025-03-06 16:00:00,市民会館,6.984
2025-03-06 16:30:00,市民会館,7.568
2025-03-06 17:00:00,市民会館,3.923
2025-03-06 17:30:00,市民会館,4.404
2025-03-06 18:00:00,市民会館,1.761
2025-03-06 18:30:00,市民会館,1.813
2025-03-06 19:00:00,市民会館,0.624
2025-03-06 19:30:00,市民会館,0.605
2025-03-06 20:00:00,市民会館,0.604
2025-03-06 20:30:00,市民会館,0.646
2025-03-06 21:00:00,市民会館,0.695
2025-03-06 21:30:00,市民会館,0.651
2025-03-06 22:00:00,市民会館,0.626
2025-03-06 22:30:00,市民会館,0.631
2025-03-06 23:00:00,市民会館,0.637
2025-03-06 23:30:00,市民会館,0.702
2025-03-07 00:00:00,市民会館,0.677
2025-03-07 00:30:00,市民会館,0.646
2025-03-07 01:00:00,市民会館,0.641
2025-03-07 01:30:00,市民会館,0.647
2025-03-07 02:00:00,市民会館,0.653
2025-03-07 02:30:00,市民会館,0.624
2025-03-07 03:00:00,市民会館,0.611
2025-03-07 03:30:00,市民会館,0.67
2025-03-07 04:00:00,市民会館,0.638
2025-03-07 04:30:00,市民会館,0.668
2025-03-07 05:00:00,市民会館,2.182
2025-03-07 05:30:00,市民会館,2.069
2025-03-07 06:00:00,市民会館,7.166
2025-03-07 06:30:00,市民会館,8.166
2025-03-07 07:00:00,市民会館,15.077
2025-03-07 07:30:00,市民会館,14.109
2025-03-07 08:00:00,市民会館,18.996
2025-03-07 08:30:00,市民会館,20.761
2025-03-07 09:00:00,市民会館,14.455
2025-03-07 09:30:00,市民会館,14.873
2025-03-07 10:00:00,市民会館,9.246
2025-03-07 10:30:00,市民会館,8.642
2025-03-07 11:00:00,市民会館,6.121
2025-03-07 11:30:00,市民会館,6.485
2025-03-07 12:00:00,市民会館,7.794
2025-03-07 12:30:00,市民会館,7.49
2025-03-07 13:00:00,市民会館,10.505
2025-03-07 13:30:00,市民会館,11.617
2025-03-07 14:00:00,市民会館,12.918
2025-03-07 14:30:00,市民会館,12.311
2025-03-07 15:00:00,市民会館,10.6
2025-03-07 15:30:00,市民会館,11.1
2025-03-07 16:00:00,市民会館,8.165
2025-03-07 16:30:00,市民会館,7.41
2025-03-07 17:00:00,市民会館,4.002
2025-03-07 17:30:00,市民会館,3.893
2025-03-07 18:00:00,市民会館,1.694
2025-03-07 18:30:00,市民会館,1.755
2025-03-07 19:00:00,市民会館,0.705
2025-03-07 19:30:00,市民会館,0.644
2025-03-07 20:00:00,市民会館,0.636
2025-03-07 20:30:00,市民会館,0.665
2025-03-07 21:00:00,市民会館,0.66
2025-03-07 21:30:00,市民会館,0.619
2025-03-07 22:00:00,市民会館,0.711
2025-03-07 22:30:00,市民会館,0.637
2025-03-07 23:00:00,市民会館,0.645
2025-03-07 23:30:00,市民会館,0.655
2025-03-08 00:00:00,市民会館,0.649
2025-03-08 00:30:00,市民会館,0.686
2025-03-08 01:00:00,市民会館,0.619
2025-03-08 01:30:00,市民会館,0.662
2025-03-08 02:00:00,市民会館,0.643
2025-03-08 02:30:00,市民会館,0.669
2025-03-08 03:00:00,市民会館,0.631
2025-03-08 03:30:00,市民会館,0.626
2025-03-08 04:00:00,市民会館,0.661
2025-03-08 04:30:00,市民会館,0.649
2025-03-08 05:00:00,市民会館,0.611
2025-03-08 05:30:00,市民会館,0.68
2025-03-08 06:00:00,市民会館,1.092
2025-03-08 06:30:00,市民会館,1.05
2025-03-08 07:00:00,市民会館,1.784
2025-03-08 07:30:00,市民会館,1.86
2025-03-08 08:00:00,市民会館,2.959
2025-03-08 08:30:00,市民会館,2.636
2025-03-08 09:00:00,市民会館,4.141
2025-03-08 09:30:00,市民会館,4.198
2025-03-08 10:00:00,市民会館,4.605
2025-03-08 10:30:00,市民会館,5.271
2025-03-08 11:00:00,市民会館,6.275
2025-03-08 11:30:00,市民会館,6.24
2025-03-08 12:00:00,市民会館,6.631
2025-03-08 12:30:00,市民会館,6.271
2025-03-08 13:00:00,市民会館,5.749
2025-03-08 13:30:00,市民会館,5.518
2025-03-08 14:00:00,市民会館,5.504
2025-03-08 14:30:00,市民会館,5.403
2025-03-08 15:00:00,市民会館,4.302
2025-03-08 15:30:00,市民会館,3.917
2025-03-08 16:00:00,市民会館,2.98
2025-03-08 16:30:00,市民会館,2.649
2025-03-08 17:00:00,市民会館,1.747
2025-03-08 17:30:00,市民会館,1.838
2025-03-08 18:00:00,市民会館,1.089
2025-03-08 18:30:00,市民会館,1.142
2025-03-08 19:00:00,市民会館,0.63
2025-03-08 19:30:00,市民会館,0.61
2025-03-08 20:00:00,市民会館,0.608
2025-03-08 20:30:00,市民会館,0.616
2025-03-08 21:00:00,市民会館,0.708
2025-03-08 21:30:00,市民会館,0.662
2025-03-08 22:00:00,市民会館,0.673
2025-03-08 22:30:00,市民会館,0.63
2025-03-08 23:00:00,市民会館,0.637
2025-03-08 23:30:00,市民会館,0.66
2025-03-09 00:00:00,市民会館,0.621
2025-03-09 00:30:00,市民会館,0.628
2025-03-09 01:00:00,市民会館,0.616
2025-03-09 01:30:00,市民会館,0.623
2025-03-09 02:00:00,市民会館,0.639
2025-03-09 02:30:00,市民会館,0.611
2025-03-09 03:00:00,市民会館,0.647
2025-03-09 03:30:00,市民会館,0.647
2025-03-09 04:00:00,市民会館,0.632
2025-03-09 04:30:00,市民会館,0.611
2025-03-09 05:00:00,市民会館,0.641
2025-03-09 05:30:00,市民会館,0.621
2025-03-09 06:00:00,市民会館,1.056
2025-03-09 06:30:00,市民会館,1.112
2025-03-09 07:00:00,市民会館,1.712
2025-03-09 07:30:00,市民会館,2.025
2025-03-09 08:00:00,市民会館,2.854
2025-03-09 08:30:00,市民会館,2.923
2025-03-09 09:00:00,市民会館,3.912
2025-03-09 09:30:00,市民会館,4.297
2025-03-09 10:00:00,市民会館,5.187
2025-03-09 10:30:00,市民会館,5.117
2025-03-09 11:00:00,市民会館,5.89
2025-03-09 11:30:00,市民会館,5.983
2025-03-09 12:00:00,市民会館,6.508
2025-03-09 12:30:00,市民会館,6.43
2025-03-09 13:00:00,市民会館,6.052
2025-03-09 13:30:00,市民会館,5.848
2025-03-09 14:00:00,市民会館,5.019
2025-03-09 14:30:00,市民会館,5.099
2025-03-09 15:00:00,市民会館,4.158
2025-03-09 15:30:00,市民会館,4.199
2025-03-09 16:00:00,市民会館,2.979
2025-03-09 16:30:00,市民会館,2.864
2025-03-09 17:00:00,市民会館,1.861
2025-03-09 17:30:00,市民会館,1.811
2025-03-09 18:00:00,市民会館,0.962
2025-03-09 18:30:00,市民会館,1.042
2025-03-09 19:00:00,市民会館,0.626
2025-03-09 19:30:00,市民会館,0.604
2025-03-09 20:00:00,市民会館,0.619
2025-03-09 20:30:00,市民会館,0.642
2025-03-09 21:00:00,市民会館,0.601
2025-03-09 21:30:00,市民会館,0.615
2025-03-09 22:00:00,市民会館,0.687
2025-03-09 22:30:00,市民会館,0.586
2025-03-09 23:00:00,市民会館,0.632
2025-03-09 23:30:00,市民会館,0.6
2025-03-10 00:00:00,市民会館,0.614
2025-03-10 00:30:00,市民会館,0.631
2025-03-10 01:00:00,市民会館,0.606
2025-03-10 01:30:00,市民会館,0.656
2025-03-10 02:00:00,市民会館,0.681
2025-03-10 02:30:00,市民会館,0.664
2025-03-10 03:00:00,市民会館,0.67
2025-03-10 03:30:00,市民会館,0.594
2025-03-10 04:00:00,市民会館,0.63
2025-03-10 04:30:00,市民会館,0.652
2025-03-10 05:00:00,市民会館,2.104
2025-03-10 05:30:00,市民会館,2.193
2025-03-10 06:00:00,市民会館,7.416
2025-03-10 06:30:00,市民会館,7.356
2025-03-10 07:00:00,市民会館,16.887
2025-03-10 07:30:00,市民会館,14.994
2025-03-10 08:00:00,市民会館,18.988
2025-03-10 08:30:00,市民会館,19.437
2025-03-10 09:00:00,市民会館,14.748
2025-03-10 09:30:00,市民会館,15.507
2025-03-10 10:00:00,市民会館,8.005
2025-03-10 10:30:00,市民会館,8.529
2025-03-10 11:00:00,市民会館,6.12
2025-03-10 11:30:00,市民会館,6.447
2025-03-10 12:00:00,市民会館,8.533
2025-03-10 12:30:00,市民会館,7.694
2025-03-10 13:00:00,市民会館,12.461
2025-03-10 13:30:00,市民会館,11.373
2025-03-10 14:00:00,市民会館,12.905
2025-03-10 14:30:00,市民会館,11.721
2025-03-10 15:00:00,市民会館,10.903
2025-03-10 15:30:00,市民会館,11.843
2025-03-10 16:00:00,市民会館,7.799
2025-03-10 16:30:00,市民会館,7.775
2025-03-10 17:00:00,市民会館,4.186
2025-03-10 17:30:00,市民会館,3.841
2025-03-10 18:00:00,市民会館,1.717
2025-03-10 18:30:00,市民会館,1.847
2025-03-10 19:00:00,市民会館,0.672
2025-03-10 19:30:00,市民会館,0.634
2025-03-10 20:00:00,市民会館,0.687
2025-03-10 20:30:00,市民会館,0.597
2025-03-10 21:00:00,市民会館,0.607
2025-03-10 21:30:00,市民会館,0.697
2025-03-10 22:00:00,市民会館,0.656
2025-03-10 22:30:00,市民会館,0.628
2025-03-10 23:00:00,市民会館,0.636
2025-03-10 23:30:00,市民会館,0.612
2025-03-11 00:00:00,市民会館,0.646
2025-03-11 00:30:00,市民会館,0.644
2025-03-11 01:00:00,市民会館,0.638
2025-03-11 01:30:00,市民会館,0.601
2025-03-11 02:00:00,市民会館,0.646
2025-03-11 02:30:00,市民会館,0.621
2025-03-11 03:00:00,市民会館,0.606
2025-03-11 03:30:00,市民会館,0.678
2025-03-11 04:00:00,市民会館,0.707
2025-03-11 04:30:00,市民会館,0.699
2025-03-11 05:00:00,市民会館,2.082
2025-03-11 05:30:00,市民会館,1.989
2025-03-11 06:00:00,市民会館,7.015
2025-03-11 06:30:00,市民会館,7.183
2025-03-11 07:00:00,市民会館,14.609
2025-03-11 07:30:00,市民会館,15.906
2025-03-11 08:00:00,市民会館,17.306
2025-03-11 08:30:00,市民会館,18.982
2025-03-11 09:00:00,市民会館,16.074
2025-03-11 09:30:00,市民会館,14.802
2025-03-11 10:00:00,市民会館,8.656
2025-03-11 10:30:00,市民会館,9.021
2025-03-11 11:00:00,市民会館,6.622
2025-03-11 11:30:00,市民会館,5.757
2025-03-11 12:00:00,市民会館,7.531
2025-03-11 12:30:00,市民会館,7.701
2025-03-11 13:00:00,市民会館,10.421
2025-03-11 13:30:00,市民会館,10.461
2025-03-11 14:00:00,市民会館,12.132
2025-03-11 14:30:00,市民会館,13.539
2025-03-11 15:00:00,市民会館,11.076
2025-03-11 15:30:00,市民会館,11.27
2025-03-11 16:00:00,市民会館,7.364
2025-03-11 16:30:00,市民会館,7.978
2025-03-11 17:00:00,市民会館,4.528
2025-03-11 17:30:00,市民会館,3.956
2025-03-11 18:00:00,市民会館,1.874
2025-03-11 18:30:00,市民会館,1.757
2025-03-11 19:00:00,市民会館,0.638
2025-03-11 19:30:00,市民会館,0.65
2025-03-11 20:00:00,市民会館,0.65
